MarketName;TimeStamp;Volume;Last;OpenSellOrders;OpenBuyOrders;Bid;Ask;
BTC-DOGE;2017-12-14T22:03:01.123;1282445525.99;0.000000210;9707;3155;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:08:04.123;1281492744.06;0.000000210;9715;3162;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:13:03.483;1282766498.56;0.000000210;9712;3172;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:18:00.373;1282611878.49;0.000000220;9688;3158;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:23:11.373;1282023703.09;0.000000210;9706;3180;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:30:57.407;1281244570.91;0.000000220;9708;3181;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:36:00.25;1281274737.67;0.000000220;9713;3194;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:40:58.86;1292757498.62;0.000000220;9692;3196;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:48:56.25;1293531353.27;0.000000220;9674;3174;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:53:50.53;1290201142.05;0.000000220;9699;3181;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T22:58:58.97;1294647164.27;0.000000220;9709;3211;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:04:01.267;1296983917.11;0.000000210;9712;3219;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:09:01.067;1296534636.54;0.000000210;9705;3213;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:13:57.63;1299869728.4;0.000000220;9703;3218;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:19:00.163;1298399318.69;0.000000220;9687;3205;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:24:04.43;1300041139.59;0.000000220;9710;3214;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:28:58.34;1298914171.68;0.000000220;9712;3217;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:34:07.903;1291210317.27;0.000000220;9720;3237;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:39:01.28;1291549524.87;0.000000220;9722;3232;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:44:09.97;1290779888.32;0.000000220;9734;3233;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:49:14.44;1295792771.75;0.000000220;9720;3217;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:54:03.583;1290166655.55;0.000000210;9741;3236;0.000000210;0.000000220;
BTC-DOGE;2017-12-14T23:59:11.147;1287168977.65;0.000000210;9747;3248;0.000000210;0.000000220;
BTC-DOGE;2017-12-15T00:04:20.4;1280781874.06;0.000000220;9751;3244;0.000000210;0.000000220;
BTC-DOGE;2017-12-15T00:09:15.103;1281342889.56;0.000000220;9756;3244;0.000000210;0.000000220;
BTC-DOGE;2017-12-15T00:14:16.56;1237865139.92;0.000000220;9763;3242;0.000000210;0.000000220;
BTC-DOGE;2017-12-15T13:00:26.57;1393531416.54;0.000000190;10013;2609;0.000000190;0.000000200;
BTC-DOGE;2017-12-15T13:05:34.763;1394177855.38;0.000000200;10021;2614;0.000000190;0.000000200;
